transaction_id,customer_id,transaction_date,amount,transaction_type,city,device_type,hour,is_fraud,fraud_type
11139,1978,2026-06-14,6083.39,Net Banking,Kolkata,Mobile,11,0,None
11140,2506,2026-06-05,6308.12,Card,Bangalore,Mobile,2,0,None
11141,2127,2026-04-04,10346.73,UPI,Pune,Mobile,20,0,None
11142,1297,2026-05-07,2883.0,UPI,Hyderabad,Mobile,22,0,None
11143,4050,2026-03-15,5196.97,UPI,Chennai,Laptop,16,0,None
11144,3226,2026-03-20,10236.02,UPI,Delhi,Mobile,19,0,None
11145,4287,2026-04-05,7614.05,UPI,Delhi,Laptop,19,0,None
11146,4015,2026-01-12,23363.9,UPI,Chennai,Mobile,3,0,None
11147,3363,2026-02-27,2062.24,UPI,Pune,Laptop,2,0,None
11148,2063,2026-04-14,6045.23,UPI,Ahmedabad,Mobile,19,0,None
11149,1259,2026-01-12,4508.49,UPI,Mumbai,Mobile,6,0,None
11150,4788,2026-03-27,3997.74,Net Banking,Chennai,Mobile,13,0,None
11151,3055,2026-01-07,8849.7,Net Banking,Hyderabad,Mobile,18,0,None
11152,3097,2026-06-20,5517.3,Card,Delhi,Mobile,9,0,None
11153,4610,2026-03-08,1692.65,ATM,Hyderabad,Mobile,8,0,None
11154,3209,2026-06-13,12742.62,Card,Pune,Mobile,12,0,None
11155,2893,2026-04-15,8868.49,ATM,Pune,Mobile,23,0,None
11156,1176,2026-02-01,21475.99,Card,Ahmedabad,Mobile,7,0,None
11157,4663,2026-06-24,10169.21,UPI,Bangalore,Laptop,4,0,None
11158,4074,2026-05-15,3969.83,Net Banking,Kolkata,ATM,18,0,None
11159,2001,2026-02-16,4000.33,UPI,Mumbai,Mobile,1,0,None
11160,2919,2026-06-19,13846.68,UPI,Chennai,Mobile,3,0,None
11161,3503,2026-03-21,2282.18,Card,Kolkata,ATM,13,0,None
11162,5000,2026-06-28,1988.45,Net Banking,Chennai,Mobile,1,0,None
11163,2668,2026-02-05,6126.48,UPI,Mumbai,Mobile,10,0,None
11164,1276,2026-06-20,1103.14,Card,Delhi,Laptop,8,0,None
11165,3546,2026-05-31,6965.37,Card,Chennai,Laptop,17,0,None
11166,4701,2026-04-25,7861.13,Net Banking,Mumbai,Laptop,3,0,None
11167,1676,2026-05-21,3841.45,Card,Chennai,Mobile,6,1,Card Fraud
11168,2824,2026-02-14,20091.29,UPI,Ahmedabad,Mobile,2,0,None
11169,2052,2026-06-27,15183.62,Card,Ahmedabad,Mobile,16,0,None
11170,2357,2026-04-10,2256.99,UPI,Delhi,Mobile,5,0,None
11171,4073,2026-06-08,9468.84,UPI,Kolkata,Mobile,0,0,None
11172,4260,2026-06-15,13154.79,Card,Mumbai,Laptop,10,0,None
11173,3104,2026-04-21,5338.87,Card,Ahmedabad,Mobile,1,0,None
11174,1547,2026-04-26,3191.32,UPI,Kolkata,Mobile,5,0,None
11175,2136,2026-06-08,1621.67,UPI,Delhi,Mobile,17,0,None
11176,4870,2026-02-23,2812.34,ATM,Chennai,ATM,14,0,None
11177,4382,2026-01-08,1658.21,Card,Mumbai,Laptop,10,0,None
11178,3084,2026-01-12,12240.02,UPI,Bangalore,Mobile,12,0,None
11179,3041,2026-02-01,3808.0,UPI,Chennai,Laptop,4,0,None
11180,1439,2026-06-03,8280.44,Card,Mumbai,Mobile,19,0,None
11181,2753,2026-05-06,17331.86,ATM,Bangalore,ATM,7,0,None
11182,2616,2026-05-20,6076.47,Net Banking,Mumbai,Mobile,14,0,None
11183,2850,2026-04-07,15947.78,UPI,Hyderabad,Mobile,17,0,None
11184,3643,2026-05-17,3461.44,ATM,Hyderabad,ATM,10,0,None
11185,2601,2026-05-09,7233.34,Card,Mumbai,Mobile,1,0,None
11186,4397,2026-05-23,6035.46,Card,Kolkata,Laptop,11,0,None
11187,2664,2026-02-04,2436.91,Net Banking,Mumbai,Mobile,19,0,None
11188,1307,2026-04-01,3607.11,UPI,Hyderabad,Mobile,16,0,None
11189,4606,2026-01-08,20235.41,UPI,Chennai,ATM,18,0,None
11190,4800,2026-01-06,3481.19,Net Banking,Hyderabad,ATM,23,0,None
11191,1619,2026-05-30,932.03,UPI,Hyderabad,ATM,8,0,None
11192,2133,2026-04-18,3476.44,ATM,Pune,Mobile,13,0,None
11193,2396,2026-04-26,2314.78,Card,Hyderabad,Mobile,2,0,None
11194,3405,2026-06-17,7753.68,UPI,Ahmedabad,Mobile,22,0,None
11195,3229,2026-06-13,9088.76,UPI,Delhi,Laptop,19,0,None
11196,2380,2026-06-24,7031.31,UPI,Chennai,Laptop,12,0,None
11197,2700,2026-03-18,3263.4,Card,Delhi,ATM,14,0,None
11198,3116,2026-03-16,5214.42,UPI,Chennai,Laptop,18,0,None
11199,3340,2026-06-22,3585.77,Card,Delhi,Mobile,20,0,None
11200,3740,2026-04-19,1156.52,UPI,Pune,Mobile,3,0,None
11201,1181,2026-05-07,4393.57,ATM,Delhi,Mobile,7,0,None
11202,4538,2026-03-09,68642.15,Net Banking,Mumbai,Mobile,17,0,None
11203,3482,2026-02-24,1755.92,Card,Ahmedabad,Mobile,13,0,None
11204,2488,2026-04-10,769.05,Net Banking,Hyderabad,Mobile,0,0,None
11205,4753,2026-02-07,20413.33,UPI,Pune,Laptop,7,0,None
11206,1914,2026-02-24,7697.52,UPI,Kolkata,Mobile,7,0,None
11207,2558,2026-04-07,6620.59,UPI,Pune,Mobile,18,0,None
11208,3114,2026-04-02,3433.8,Card,Mumbai,Mobile,0,0,None
11209,2045,2026-01-16,6162.59,UPI,Mumbai,Mobile,3,0,None
11210,2636,2026-06-22,5175.9,Net Banking,Mumbai,Mobile,2,0,None
11211,3432,2026-01-24,18228.96,ATM,Bangalore,Laptop,17,0,None
11212,4884,2026-02-18,12295.05,Card,Pune,Laptop,5,0,None
11213,2639,2026-06-29,8975.37,Card,Chennai,ATM,18,0,None
11214,2583,2026-01-25,2483.14,UPI,Mumbai,Laptop,11,0,None
11215,3087,2026-03-31,6179.3,UPI,Mumbai,Mobile,22,0,None
11216,2309,2026-01-22,2656.02,Card,Bangalore,Mobile,17,0,None
11217,1822,2026-03-21,16788.8,Card,Ahmedabad,Laptop,3,0,None
11218,1602,2026-06-21,2404.31,Card,Bangalore,Mobile,7,0,None
11219,2621,2026-02-18,4296.21,UPI,Hyderabad,Mobile,18,0,None
11220,1785,2026-02-23,1657.79,Card,Ahmedabad,Mobile,16,0,None
11221,4408,2026-03-05,2986.52,ATM,Ahmedabad,Mobile,20,0,None
11222,2212,2026-02-15,2952.98,Card,Mumbai,Mobile,22,0,None
11223,1671,2026-01-01,4218.69,UPI,Chennai,Laptop,20,0,None
11224,2267,2026-06-08,1998.94,UPI,Mumbai,Mobile,15,0,None
11225,2097,2026-04-19,16574.63,UPI,Hyderabad,Laptop,5,0,None
11226,3527,2026-04-27,4076.26,Card,Pune,Laptop,0,0,None
11227,2998,2026-05-05,2882.41,UPI,Mumbai,Mobile,17,0,None
11228,3609,2026-06-29,10611.43,ATM,Ahmedabad,Mobile,10,0,None
11229,1101,2026-03-15,42719.0,UPI,Bangalore,Laptop,0,1,Suspicious Transfer
11230,3562,2026-05-11,3280.54,Card,Ahmedabad,Mobile,18,0,None
11231,2780,2026-03-03,3846.22,Card,Bangalore,Mobile,2,0,None
11232,1176,2026-06-05,2348.91,UPI,Kolkata,Laptop,19,0,None
11233,1238,2026-01-10,9528.37,Net Banking,Hyderabad,Mobile,14,0,None
11234,3958,2026-06-19,12776.61,ATM,Hyderabad,Mobile,5,0,None
11235,4131,2026-01-26,4692.04,UPI,Bangalore,Mobile,1,0,None
11236,4937,2026-01-22,3170.46,Card,Bangalore,Laptop,16,0,None
11237,2123,2026-01-31,8382.99,Card,Mumbai,Mobile,13,0,None
11238,3919,2026-06-09,10297.64,Card,Ahmedabad,Mobile,16,0,None
11239,2978,2026-06-13,23249.58,UPI,Hyderabad,Mobile,2,0,None
11240,3543,2026-03-13,2744.81,Net Banking,Pune,Mobile,10,0,None
11241,3995,2026-01-29,11525.71,ATM,Ahmedabad,Mobile,19,0,None
11242,3004,2026-04-29,5463.16,Card,Mumbai,Mobile,1,0,None
11243,2538,2026-03-30,867.59,UPI,Bangalore,Laptop,4,0,None
11244,1755,2026-06-19,22521.03,UPI,Chennai,Mobile,20,0,None
11245,4369,2026-02-06,6617.55,Card,Hyderabad,Mobile,8,0,None
11246,3259,2026-04-02,9016.43,Net Banking,Kolkata,Mobile,22,0,None
11247,2147,2026-06-09,12661.45,Card,Mumbai,Mobile,0,0,None
11248,4301,2026-06-12,8920.04,UPI,Hyderabad,Laptop,14,0,None
11249,4666,2026-05-19,1868.72,UPI,Ahmedabad,Mobile,6,0,None
11250,4728,2026-05-15,9649.67,Card,Chennai,Mobile,18,0,None
11251,2412,2026-04-22,8075.83,UPI,Pune,Mobile,9,0,None
11252,1140,2026-04-29,925.34,Card,Delhi,Mobile,18,0,None
11253,1541,2026-04-30,26004.82,ATM,Bangalore,Mobile,3,0,None
11254,2415,2026-05-18,3370.03,ATM,Chennai,Mobile,14,0,None
11255,1270,2026-04-01,13300.64,Net Banking,Delhi,Mobile,1,0,None
11256,4831,2026-03-11,3512.21,Card,Ahmedabad,Laptop,21,0,None
11257,2036,2026-05-15,2883.58,Net Banking,Mumbai,Laptop,14,0,None
11258,2891,2026-02-13,4541.8,Card,Chennai,Mobile,10,0,None
11259,4461,2026-05-26,41016.29,ATM,Delhi,Laptop,21,0,None
11260,4409,2026-03-18,36788.6,Card,Chennai,Laptop,17,0,None
11261,1506,2026-05-21,2879.77,Net Banking,Delhi,Mobile,5,0,None
11262,2130,2026-01-14,17108.7,UPI,Mumbai,Mobile,13,0,None
11263,3080,2026-05-02,5030.97,ATM,Mumbai,Mobile,8,0,None
11264,4146,2026-05-24,36986.75,UPI,Mumbai,Mobile,6,0,None
11265,4243,2026-01-18,15566.41,UPI,Ahmedabad,Mobile,0,0,None
11266,2873,2026-06-25,6496.74,Card,Mumbai,Laptop,8,0,None
11267,2093,2026-04-18,5331.47,UPI,Mumbai,Mobile,21,0,None
11268,1813,2026-04-04,9030.74,Card,Pune,Mobile,21,0,None
11269,1362,2026-01-13,7970.53,Card,Delhi,Mobile,20,0,None
11270,4721,2026-02-07,1631.68,UPI,Mumbai,Laptop,1,0,None
11271,2457,2026-02-18,6050.0,Card,Chennai,Mobile,5,0,None
11272,1929,2026-05-31,2561.42,Net Banking,Chennai,Mobile,16,0,None
11273,1100,2026-01-19,2893.74,ATM,Mumbai,Laptop,0,0,None
11274,2682,2026-03-13,14981.21,UPI,Chennai,Laptop,22,0,None
11275,3057,2026-02-05,6025.46,Card,Mumbai,ATM,16,0,None
11276,4646,2026-05-16,3119.66,UPI,Pune,Laptop,14,0,None
11277,3745,2026-02-26,1462.83,Card,Chennai,Mobile,11,0,None
11278,2053,2026-04-08,2261.89,Card,Hyderabad,Laptop,4,0,None
11279,4965,2026-06-07,4631.14,Net Banking,Ahmedabad,Mobile,5,0,None
11280,4186,2026-01-06,26525.43,Card,Kolkata,Mobile,3,0,None
11281,3510,2026-05-06,1721.45,Card,Kolkata,ATM,4,0,None
11282,1921,2026-01-03,6599.6,Card,Bangalore,Laptop,17,0,None
11283,4215,2026-06-01,7384.36,Card,Kolkata,Laptop,22,0,None
11284,3438,2026-04-02,16691.24,Net Banking,Chennai,Mobile,9,0,None
11285,1632,2026-01-24,5568.48,UPI,Chennai,Laptop,16,0,None
11286,1682,2026-01-12,7390.7,UPI,Kolkata,Mobile,1,0,None
11287,3205,2026-06-12,16028.1,UPI,Pune,Mobile,23,0,None
11288,3383,2026-02-05,2259.58,UPI,Kolkata,Mobile,9,0,None
11289,4933,2026-02-17,10842.25,Card,Bangalore,Mobile,17,0,None
11290,3308,2026-02-06,1219.3,UPI,Kolkata,Mobile,16,0,None
11291,3130,2026-06-16,5240.61,Net Banking,Hyderabad,Laptop,20,0,None
11292,1754,2026-03-05,3876.36,Card,Bangalore,Mobile,15,0,None
11293,2465,2026-03-23,2387.26,Card,Chennai,Mobile,1,0,None
11294,4244,2026-05-11,12995.95,Card,Kolkata,Mobile,2,0,None
11295,4303,2026-03-14,13746.12,Net Banking,Mumbai,ATM,5,0,None
11296,1720,2026-06-28,14314.49,ATM,Hyderabad,Laptop,5,0,None
11297,1075,2026-06-15,7184.93,UPI,Kolkata,ATM,2,0,None
11298,2294,2026-05-30,1432.85,UPI,Kolkata,ATM,13,0,None
11299,2923,2026-01-15,3536.97,Net Banking,Chennai,Laptop,15,0,None
11300,3674,2026-04-22,13438.52,Card,Mumbai,Mobile,9,0,None
11301,1062,2026-03-16,13262.4,UPI,Mumbai,Mobile,2,0,None
11302,1874,2026-04-01,16263.76,Card,Kolkata,Mobile,6,0,None
11303,1320,2026-05-05,6728.39,Net Banking,Pune,Laptop,13,1,Account Takeover
11304,3150,2026-02-03,4097.26,Net Banking,Hyderabad,Laptop,21,0,None
11305,2453,2026-02-05,688.51,UPI,Chennai,Mobile,14,0,None
11306,1874,2026-01-06,11645.18,Net Banking,Delhi,Laptop,0,0,None
11307,2746,2026-01-12,4450.87,Card,Mumbai,ATM,4,0,None
11308,4002,2026-01-14,1402.8,Card,Kolkata,Mobile,22,0,None
11309,3303,2026-04-10,10537.84,UPI,Pune,Mobile,5,0,None
11310,2556,2026-05-30,20323.91,Net Banking,Bangalore,Mobile,19,0,None
11311,3618,2026-03-20,11699.13,Card,Delhi,Laptop,0,0,None
11312,1112,2026-04-06,9652.02,UPI,Ahmedabad,Laptop,10,0,None
11313,4033,2026-06-20,12499.0,Card,Pune,Mobile,22,0,None
11314,4385,2026-04-04,320.34,UPI,Ahmedabad,ATM,3,0,None
11315,4046,2026-03-28,27478.56,Card,Ahmedabad,Mobile,3,0,None
11316,1461,2026-01-16,2226.67,UPI,Bangalore,Mobile,20,0,None
11317,3756,2026-02-08,2430.87,Card,Hyderabad,ATM,6,0,None
11318,1887,2026-01-12,3068.36,UPI,Pune,ATM,8,0,None
11319,4534,2026-04-20,3440.03,Net Banking,Kolkata,Mobile,19,0,None
11320,4937,2026-05-22,22035.45,UPI,Mumbai,ATM,16,0,None
11321,2116,2026-06-14,8466.17,ATM,Mumbai,Mobile,13,0,None
11322,2076,2026-06-29,2493.63,Card,Hyderabad,Mobile,18,1,Account Takeover
11323,4877,2026-06-27,2901.11,Card,Mumbai,Laptop,6,0,None
11324,1520,2026-04-04,59537.98,UPI,Pune,Mobile,14,0,None
11325,1812,2026-01-26,6995.59,Card,Delhi,Mobile,22,0,None
11326,4170,2026-02-06,3191.27,Net Banking,Pune,Laptop,1,0,None
11327,3284,2026-05-26,970.81,UPI,Delhi,Mobile,21,0,None
11328,2925,2026-06-12,919.94,UPI,Pune,Mobile,11,0,None
11329,4446,2026-05-18,1608.59,Net Banking,Hyderabad,Laptop,15,0,None
11330,2605,2026-04-24,5409.1,Net Banking,Pune,Mobile,10,0,None
11331,1927,2026-05-26,14904.43,Card,Kolkata,Laptop,10,0,None
11332,1557,2026-05-09,9100.41,Card,Chennai,ATM,2,0,None
11333,3697,2026-06-22,15899.79,UPI,Kolkata,Laptop,6,0,None
11334,3282,2026-01-03,8653.98,UPI,Mumbai,Mobile,16,0,None
11335,2056,2026-02-14,1442.53,UPI,Pune,Laptop,1,0,None
11336,4361,2026-02-03,7516.5,UPI,Pune,Mobile,21,0,None
11337,4710,2026-03-11,7844.93,Card,Kolkata,Mobile,1,0,None
11338,1579,2026-05-30,4358.58,UPI,Delhi,Laptop,19,0,None
11339,1542,2026-04-03,3619.26,UPI,Bangalore,Mobile,10,0,None
11340,3162,2026-04-14,4237.52,Card,Mumbai,Mobile,12,0,None
11341,3252,2026-04-01,1046.89,UPI,Ahmedabad,Mobile,20,0,None
11342,2053,2026-03-07,1297.03,Card,Delhi,Laptop,17,0,None
11343,3691,2026-01-11,62427.76,UPI,Delhi,Mobile,23,0,None
11344,1474,2026-01-17,1406.03,UPI,Kolkata,Mobile,2,0,None
11345,3745,2026-04-18,839.99,UPI,Delhi,Mobile,3,0,None
11346,3301,2026-02-06,2391.48,UPI,Chennai,ATM,8,0,None
11347,4870,2026-05-27,7778.58,UPI,Hyderabad,ATM,9,0,None
11348,1905,2026-06-09,8614.35,UPI,Chennai,Mobile,20,0,None
11349,2946,2026-05-19,1765.25,Card,Ahmedabad,Mobile,18,0,None
11350,1386,2026-03-29,5413.13,UPI,Kolkata,Mobile,15,0,None
11351,1062,2026-03-19,2850.91,UPI,Kolkata,Mobile,6,0,None
11352,1515,2026-05-19,5944.92,Card,Pune,Mobile,10,0,None
11353,1430,2026-01-30,3665.58,Card,Bangalore,Mobile,10,0,None
11354,1580,2026-05-08,2455.19,UPI,Bangalore,Mobile,16,0,None
11355,2561,2026-05-10,2567.96,UPI,Hyderabad,Mobile,18,0,None
11356,4763,2026-02-04,545.05,UPI,Pune,ATM,3,0,None
11357,2165,2026-06-06,3938.15,Card,Hyderabad,Mobile,23,0,None
11358,3791,2026-04-01,4553.1,Card,Ahmedabad,Mobile,5,0,None
11359,2324,2026-02-20,1201.71,UPI,Delhi,Laptop,18,0,None
11360,3723,2026-01-05,3509.73,Net Banking,Ahmedabad,Mobile,10,0,None
11361,3359,2026-03-10,3807.56,Net Banking,Ahmedabad,Mobile,8,0,None
11362,1471,2026-01-22,770.1,UPI,Bangalore,Laptop,13,0,None
11363,2417,2026-01-28,2272.12,UPI,Delhi,Mobile,23,0,None
11364,2666,2026-06-02,2201.7,UPI,Hyderabad,Laptop,12,0,None
11365,2469,2026-05-12,5882.51,ATM,Bangalore,Mobile,0,0,None
11366,4830,2026-02-15,17072.5,Card,Delhi,ATM,20,0,None
11367,1809,2026-06-10,5152.38,UPI,Mumbai,Mobile,10,0,None
11368,1172,2026-04-01,15671.32,Net Banking,Pune,Mobile,15,0,None
11369,3624,2026-05-02,3934.45,Card,Mumbai,Laptop,12,0,None
11370,1031,2026-05-31,7124.13,Card,Delhi,Laptop,16,0,None
11371,1047,2026-02-07,5254.27,ATM,Ahmedabad,Laptop,9,0,None
11372,1130,2026-01-04,54799.64,ATM,Chennai,Mobile,13,0,None
11373,3400,2026-06-14,4220.25,UPI,Delhi,Mobile,1,0,None
11374,1978,2026-04-28,10748.04,Card,Bangalore,Mobile,15,0,None
11375,4917,2026-04-27,6019.29,Card,Hyderabad,Laptop,19,0,None
11376,2646,2026-04-03,15147.85,UPI,Delhi,Mobile,16,0,None
11377,2605,2026-05-09,9247.86,UPI,Bangalore,Mobile,19,0,None
11378,1058,2026-04-16,6910.1,UPI,Bangalore,ATM,11,0,None
11379,2130,2026-05-12,1569.25,Net Banking,Mumbai,Laptop,15,0,None
11380,3860,2026-05-26,1713.77,Net Banking,Delhi,ATM,20,0,None
11381,2354,2026-06-23,2654.11,ATM,Pune,Mobile,20,0,None
11382,1768,2026-01-07,3668.31,Net Banking,Ahmedabad,Mobile,17,0,None
11383,4896,2026-03-02,5492.54,UPI,Ahmedabad,Mobile,9,0,None
11384,1683,2026-01-01,2660.5,Card,Chennai,Mobile,13,0,None
11385,4455,2026-02-26,680.48,UPI,Chennai,Mobile,5,0,None
11386,3009,2026-01-13,13730.5,Card,Hyderabad,Mobile,16,0,None
11387,4234,2026-03-31,7687.15,Net Banking,Hyderabad,Mobile,11,0,None
11388,4045,2026-06-01,5219.99,Card,Mumbai,Laptop,9,0,None
11389,3334,2026-01-28,17220.54,Card,Delhi,Mobile,0,0,None
11390,4143,2026-06-29,2200.28,Card,Hyderabad,Mobile,3,0,None
11391,2791,2026-03-11,4311.75,Card,Delhi,Mobile,22,0,None
11392,2478,2026-05-17,5764.9,UPI,Pune,Mobile,20,0,None
11393,1886,2026-01-27,3244.87,Net Banking,Chennai,Laptop,2,0,None
11394,4639,2026-04-11,2217.94,UPI,Bangalore,Mobile,8,0,None
11395,4907,2026-06-08,11787.21,UPI,Chennai,Mobile,2,0,None
11396,1397,2026-06-21,6529.0,UPI,Mumbai,Laptop,13,0,None
11397,2539,2026-03-25,9172.97,Card,Delhi,Laptop,8,0,None
11398,3074,2026-03-26,2156.78,Net Banking,Bangalore,Laptop,18,0,None
11399,1313,2026-04-03,11270.89,Net Banking,Kolkata,Mobile,21,0,None
11400,3174,2026-01-24,2635.24,Card,Kolkata,ATM,13,0,None
11401,4480,2026-03-09,6293.17,UPI,Ahmedabad,Mobile,17,0,None
11402,2589,2026-05-21,35581.75,Card,Bangalore,Laptop,15,0,None
11403,2222,2026-06-13,11522.74,Net Banking,Mumbai,Mobile,1,0,None
11404,1811,2026-06-25,6899.6,UPI,Bangalore,Mobile,21,0,None
11405,3236,2026-02-14,18967.76,Card,Delhi,Laptop,20,0,None
11406,3746,2026-05-18,2780.37,Card,Chennai,Mobile,20,0,None
11407,4889,2026-05-29,8027.64,UPI,Kolkata,Mobile,22,0,None
11408,3858,2026-04-19,2139.12,UPI,Delhi,Mobile,0,0,None
11409,3764,2026-04-22,3422.93,Card,Hyderabad,ATM,21,0,None
11410,3033,2026-03-21,24118.06,Net Banking,Kolkata,Mobile,8,0,None
11411,2508,2026-05-03,6461.81,Net Banking,Bangalore,Mobile,20,0,None
11412,1450,2026-03-19,20073.71,Card,Bangalore,Mobile,9,0,None
11413,3571,2026-01-18,4435.49,Net Banking,Kolkata,ATM,22,1,UPI Fraud
11414,2895,2026-05-05,16660.61,UPI,Ahmedabad,Laptop,2,0,None
11415,2378,2026-06-10,5175.69,Card,Delhi,Mobile,9,0,None
11416,4034,2026-02-01,5618.3,UPI,Ahmedabad,Mobile,12,0,None
11417,3706,2026-05-03,5035.11,ATM,Kolkata,Mobile,7,0,None
11418,1597,2026-04-12,7048.53,Net Banking,Pune,Laptop,0,0,None
11419,3148,2026-04-29,3793.83,UPI,Mumbai,Mobile,12,0,None
11420,1616,2026-04-28,1225.26,Net Banking,Pune,Laptop,6,0,None
11421,1948,2026-05-12,4742.36,UPI,Delhi,Laptop,14,0,None
11422,2582,2026-06-27,5610.57,ATM,Kolkata,Laptop,21,0,None
11423,1556,2026-04-30,25206.73,UPI,Chennai,Laptop,10,0,None
11424,1278,2026-05-22,512.61,Net Banking,Mumbai,Mobile,13,0,None
11425,4765,2026-02-04,24769.13,UPI,Bangalore,Mobile,5,0,None
11426,4771,2026-04-27,14020.36,UPI,Pune,Mobile,0,0,None
11427,3014,2026-06-23,9755.79,Net Banking,Pune,Mobile,1,0,None
11428,4698,2026-01-08,5734.46,ATM,Bangalore,Laptop,5,0,None
11429,1491,2026-04-20,1771.71,ATM,Mumbai,Mobile,17,0,None
11430,1255,2026-04-22,34572.59,ATM,Mumbai,Laptop,19,0,None
11431,3429,2026-02-08,16892.79,Card,Ahmedabad,Mobile,21,0,None
11432,1892,2026-02-17,6315.6,Net Banking,Mumbai,Mobile,17,0,None
11433,1542,2026-04-21,6539.82,ATM,Bangalore,Mobile,21,0,None
11434,2288,2026-01-01,4408.04,UPI,Bangalore,Mobile,14,0,None
11435,2634,2026-03-17,8905.27,Card,Pune,ATM,11,0,None
11436,1825,2026-06-08,4701.54,Net Banking,Kolkata,Mobile,10,0,None
11437,3927,2026-02-17,6686.87,Net Banking,Pune,Mobile,8,0,None
11438,2353,2026-01-30,7615.94,UPI,Bangalore,Mobile,14,0,None
11439,4187,2026-04-13,55843.22,Card,Bangalore,Mobile,21,0,None
11440,4348,2026-01-16,1977.95,Net Banking,Bangalore,Mobile,9,0,None
11441,4560,2026-02-10,5767.39,UPI,Delhi,ATM,6,0,None
11442,1281,2026-05-08,16771.65,Net Banking,Delhi,Mobile,18,0,None
11443,2299,2026-01-24,11233.74,UPI,Delhi,Mobile,19,0,None
11444,1773,2026-03-06,9676.41,UPI,Mumbai,Laptop,3,0,None
11445,3891,2026-04-10,99839.64,UPI,Bangalore,ATM,0,1,UPI Fraud
11446,3767,2026-04-24,14587.33,UPI,Pune,Mobile,13,0,None
11447,4968,2026-01-11,2631.3,Card,Pune,ATM,8,0,None
11448,1328,2026-03-30,2345.92,Card,Delhi,Mobile,22,0,None
11449,3259,2026-03-21,4729.93,UPI,Mumbai,Mobile,17,0,None
11450,3775,2026-01-19,3177.24,Card,Chennai,Laptop,2,0,None
11451,1923,2026-01-19,5320.6,UPI,Kolkata,ATM,6,0,None
11452,1552,2026-06-08,6891.18,Net Banking,Kolkata,Mobile,0,0,None
11453,3074,2026-01-12,6459.99,Net Banking,Hyderabad,Mobile,14,0,None
11454,3075,2026-02-02,421.04,Card,Chennai,Mobile,2,0,None
11455,1702,2026-03-11,2308.57,ATM,Ahmedabad,Mobile,3,0,None
11456,4155,2026-04-12,10056.88,Net Banking,Chennai,Mobile,4,0,None
11457,2920,2026-02-11,25428.64,Card,Hyderabad,Laptop,22,0,None
11458,3730,2026-06-28,3282.28,UPI,Pune,Laptop,17,0,None
11459,3461,2026-02-25,3298.28,UPI,Mumbai,Mobile,5,1,UPI Fraud
11460,1167,2026-02-22,4495.58,Net Banking,Hyderabad,Mobile,1,0,None
11461,4772,2026-02-11,27574.72,UPI,Mumbai,Laptop,9,0,None
11462,1169,2026-02-05,5185.99,UPI,Chennai,Laptop,11,0,None
11463,4873,2026-05-25,522.31,UPI,Hyderabad,Mobile,1,0,None
11464,1229,2026-05-26,29367.35,Card,Ahmedabad,Mobile,20,0,None
11465,3003,2026-01-04,9814.72,Card,Chennai,Laptop,4,0,None
11466,4681,2026-04-03,1348.79,Card,Hyderabad,Laptop,10,0,None
11467,1367,2026-06-28,2947.78,UPI,Kolkata,Laptop,16,0,None
11468,1528,2026-05-28,2218.12,UPI,Hyderabad,Laptop,12,0,None
11469,1791,2026-02-26,3988.04,UPI,Bangalore,Laptop,7,0,None
11470,4719,2026-05-22,21744.32,Card,Kolkata,Mobile,23,0,None
11471,4610,2026-04-22,759.73,Card,Delhi,Mobile,0,0,None
11472,4936,2026-02-13,3486.28,UPI,Ahmedabad,Mobile,12,0,None
11473,1524,2026-04-16,5492.56,UPI,Kolkata,Laptop,21,0,None
11474,2096,2026-01-25,4585.2,ATM,Delhi,Mobile,4,0,None
11475,2669,2026-03-05,2215.65,Net Banking,Chennai,Mobile,6,0,None
11476,3154,2026-05-07,16154.13,UPI,Chennai,Mobile,21,0,None
11477,3780,2026-05-10,4193.17,Card,Ahmedabad,Mobile,0,0,None
11478,2909,2026-06-15,3687.82,UPI,Chennai,Mobile,14,0,None
11479,4013,2026-03-19,6947.58,UPI,Bangalore,Mobile,14,0,None
11480,4761,2026-01-06,3713.45,Net Banking,Ahmedabad,ATM,2,0,None
11481,2306,2026-02-17,2825.13,UPI,Bangalore,Mobile,22,0,None
11482,1133,2026-03-29,1947.85,UPI,Chennai,ATM,7,0,None
11483,3582,2026-03-22,43917.2,UPI,Bangalore,Mobile,6,0,None
11484,4023,2026-01-28,10864.41,Net Banking,Hyderabad,Mobile,15,0,None
11485,3317,2026-04-20,3353.23,ATM,Hyderabad,Mobile,0,0,None
11486,4484,2026-05-05,17524.41,Card,Hyderabad,Laptop,11,0,None
11487,3721,2026-04-09,8295.59,Card,Delhi,Laptop,18,0,None
11488,2643,2026-06-16,5107.74,UPI,Hyderabad,Mobile,17,0,None
11489,3839,2026-06-18,1756.27,Net Banking,Kolkata,Mobile,19,0,None
11490,2889,2026-05-11,2147.82,UPI,Delhi,Mobile,12,0,None
11491,2771,2026-03-12,12945.12,UPI,Hyderabad,Mobile,2,0,None
11492,1018,2026-01-01,10427.91,Net Banking,Chennai,Mobile,21,0,None
11493,2778,2026-06-26,1245.17,Net Banking,Delhi,Mobile,5,0,None
11494,1117,2026-02-04,3269.34,Card,Bangalore,Laptop,21,0,None
11495,1798,2026-02-04,9700.76,Card,Pune,Laptop,8,0,None
11496,4866,2026-06-26,14948.99,Net Banking,Delhi,Mobile,8,0,None
